,chw_supply_temp,chw_return_temp,cw_supply_temp,cw_return_temp,outdoor_temp,outdoor_rh,total_power,ch_kw,chwp_kw,cwp_kw,ct_kw,chwp_freq,cwp_freq,ct_freq,chw_delta_t,cooling_load_approx,system_kw_per_rt,chiller_plr
2024-07-15 12:45:00,6.945193817674205,11.213289508365955,28.724062659287203,32.54720529544096,34.04139636305544,67.89310542401812,100.0,388.0063343600927,10.65989782368081,17.794175004000603,6.385425619432991,53.54330539319059,59.2270306867762,56.86706044102771,4.26809569069175,17.866248561235665,5.597145906554196,1.5520253374403707
2024-07-15 13:00:00,7.094793879598593,11.504426517080368,29.105271832786595,32.95102204246072,34.37998118273404,66.32960916808209,100.0,417.6089521094406,12.145743393889138,17.86536825714808,6.494035408697967,55.92365285545213,59.30591331849623,57.18766704889079,4.409632637481775,18.45872222049871,5.417493085677858,1.6704358084377624
2024-07-15 13:15:00,6.821754936259728,10.88412936459348,28.96203478475191,33.1111071171211,34.02243485302023,65.00952859013944,411.92766967755654,373.8503811102958,11.219530954971182,18.02596762726706,6.831789985022441,54.464359128854056,59.48309212928939,58.16240171957875,4.062374428333753,17.00509935700509,24.223773177065667,1.4954015244411833
2024-07-15 13:30:00,6.866263697869959,11.394577604026662,28.6724288649179,32.559286070526824,33.98811781977763,65.62667958387841,458.67335112846433,420.3831939682698,11.580967236853944,17.9384940103774,6.770695912963236,55.04304379330063,59.3867193018086,57.98850766092032,4.528313906156702,18.955522011171954,24.197347393447284,1.6815327758730791
2024-07-15 13:45:00,7.049031252430772,11.556859789217688,29.151593169739723,32.98047268396914,34.21722351024039,71.96218221903291,446.5939407665685,409.24897204766694,10.878260116268349,17.726387922708366,6.740320679924856,53.90643900323808,59.151726333246,57.90166010950534,4.507828536786916,18.86977025499003,23.667163655501774,1.6369958881906677
2024-07-15 14:00:00,7.2280572981341535,11.700175863514009,29.57812415676725,33.79840963211411,34.84718898496898,66.8736537783148,443.19071452744635,405.3094318749808,10.856022930244652,18.270814496408157,6.754445225812814,53.86968235173484,59.75120163691521,57.94207678463559,4.472118565379855,18.720288314680072,23.6743530376028,1.6212377274999232
2024-07-15 14:15:00,6.949109014771431,11.472684560946869,29.58676679387454,33.82912486786439,35.33948108959789,65.61151360635121,452.86275855358815,414.80975629865986,11.265912555650964,17.95885113601015,6.828238563267177,54.53930792746254,59.40917540242666,58.15232163700306,4.5235755461754374,18.93568723629038,23.915834313405504,1.6592390251946394
2024-07-15 14:30:00,6.866685459687457,11.154589525142248,29.711876802538825,33.668699044321876,34.91182813509875,66.9092937805946,427.9038595530088,390.2762530665908,11.023469410954483,17.796314513360137,6.807822562103422,54.14523768046677,59.22940434197782,58.09430652422451,4.28790406545479,17.94916641799375,23.839762225617452,1.5611050122663632
2024-07-15 14:45:00,6.9502864216493165,11.288968997690628,29.102504138632177,32.87363893445303,34.72106738543021,63.24445287617375,431.3872363754562,393.2740621130165,10.88121297366363,18.245965753808832,6.9859955349673335,53.91131611976228,59.724101662185504,58.596759189651976,4.338682576041311,18.161725263308927,23.752547190379687,1.573096248452066
2024-07-15 15:00:00,6.9296506146755865,10.989054512303598,29.248818809544577,33.490971420845995,34.54362699599169,65.08350779687457,410.82047022813856,373.133932297115,11.32551580361222,17.830111482607172,6.530910644804156,54.635320387877144,59.26687480627669,57.29570617694781,4.059403897628012,16.992664715470855,24.17634179847672,1.49253572918846
2024-07-15 15:15:00,6.872917492518494,11.010622697215862,29.867039045768035,34.03930955292032,35.570788951840235,65.74436945664311,412.984309708121,376.1876383121524,10.925309209505466,17.6257528168124,6.245609369650707,53.984043366878225,59.03957637972232,56.448937063283346,4.137705204697368,17.320433986863183,23.84376223028546,1.5047505532486096
2024-07-15 15:30:00,6.962435404909083,11.32879401147743,28.826359373045687,32.82961403198029,34.42996772538258,68.11445042764015,439.1424007951449,401.1423257470154,11.224206076139872,17.94691591106213,6.8289530609275015,54.47192308496437,59.3960116240591,58.15434989305654,4.3663586065683475,18.277577127095103,24.02629176402982,1.6045693029880614
2024-07-15 15:45:00,7.102038764147614,11.432471972140451,29.654469476431185,33.57075973211191,35.627142989296985,63.97950244378686,438.21838521749305,400.36526879595783,11.376173883212038,17.78940760138808,6.687534936935075,54.716658965518235,59.22174085979629,57.75011462118566,4.330433207992837,18.127193408658016,24.17464057112055,1.6014610751838314
2024-07-15 16:00:00,7.032700315174737,11.140807188367102,29.84040948439982,33.647083418408556,35.53389220263707,63.576786509835955,412.1504268325287,374.6847975379043,10.849130915928717,18.023413809389492,6.593084569306255,53.85828010311211,59.48028291978916,57.47694961113988,4.108106873192365,17.196535371183238,23.967061849166537,1.4987391901516172
2024-07-15 16:15:00,6.920780390582603,11.318951746279524,29.28794176916055,33.030053519039896,34.591636161765216,66.82157782943848,433.62124298449623,396.6579736973928,10.40809308757429,17.971866670799013,6.5833095287301875,53.118347198297855,59.423524046041074,57.448530065248605,4.39817135569692,18.410745294947308,23.552617563152122,1.586631894789571
2024-07-15 16:30:00,7.111482433752194,11.509093071491556,29.254478304350343,32.94262574198943,34.44343959669929,65.59901505712716,438.8025066393506,402.0120773594809,10.743859055932504,17.769256788268887,6.277313435668388,53.68351344074897,59.19937142259545,56.544291575410426,4.397610637739362,18.40839812957697,23.83708259407547,1.6080483094379234
2024-07-15 16:45:00,7.087456634252737,11.084153768190989,29.509156524187123,33.105308938091696,35.137245098189986,65.32926652283999,407.1446194415749,370.2591142182216,11.071895150305632,17.778954825054043,6.034655247993614,54.22440794665764,59.21013933246791,55.80609714234467,3.9966971339382518,16.730174202665523,24.335946207703376,1.4810364568728864
2024-07-15 17:00:00,7.025516685168483,11.006991627268754,29.756922045230095,33.31732280356169,35.429376512878726,64.61664949544625,404.08254765341366,368.1047557763925,10.88661067017543,17.174613686126428,5.916567520719354,53.92022899923489,58.53150169862086,55.439687162766106,3.98147494210027,16.66645410763173,24.24526207217529,1.47241902310557
2024-07-15 17:15:00,7.0857978581223895,10.719806169657456,29.478769100392363,32.78893245594305,35.13022952229924,63.08146328982035,372.96717163785496,336.6395261888634,10.823434208656222,17.44760190807161,6.056609332263774,53.81572448016592,58.83998980332946,55.87368946144112,3.6340083115350668,15.21195879208579,24.518024058275504,1.3465581047554536
2024-07-15 17:30:00,7.108983608911634,10.947848331751583,29.84025770046283,33.029683647825266,34.95871649054988,62.9724379457506,392.3941237069445,356.54400190990697,10.772614335557938,17.3003082664828,5.777199194996846,53.731364319535224,58.67394482933823,55.000918642056675,3.838864722839949,16.069487729808024,24.418583237042135,1.426176007639628
2024-07-15 17:45:00,7.172384612855865,10.909059123514684,28.93810859910964,32.049992784751495,34.36228687073287,68.88025186080363,385.5667606253922,350.15722607708227,10.918519131499863,17.197552845709566,5.293462571100495,53.97285735762036,58.55754917684656,53.42084805148813,3.736674510658819,15.641719501617816,24.649896105445006,1.400628904308329
2024-07-15 18:00:00,7.114015006370886,10.157516800794514,29.243080801339328,32.309553971472695,34.46144179639351,64.34526464200741,317.885019206485,282.8130262240024,10.499266690379727,17.05966622151379,5.513060070589119,53.27299986892835,58.400628036507214,54.1495772977597,3.0435017944236282,12.740098511457308,24.95153541557058,1.1312521048960096
2024-07-15 18:15:00,6.981875192281428,9.82695268619549,29.70237784309463,32.6668800087132,34.93252796425203,70.21058835449561,292.7101747443387,258.7992744567185,9.707003808172349,17.102983335033866,5.100913144413977,51.8978337753752,58.45001564816582,52.76510485088318,2.8450774939140624,11.909494389524266,24.57788426365187,1.0351970978268739
2024-07-15 18:30:00,7.1300843496848225,10.02412432977538,28.843973641588693,31.634847292837403,34.37375916331817,68.3147017534288,308.4039453167742,273.84032925343513,10.76304944794732,16.993994872483874,4.806571742907884,53.715457111821415,58.325593745996024,51.73001911797428,2.8940399800905583,12.114451356659076,25.457524755939573,1.0953613170137406
2024-07-15 18:45:00,7.0184484908775975,9.963257074021566,28.478163090278187,31.069737050965863,33.523647623292455,67.65781921955103,303.4262670376283,270.5397882816785,9.700075410516773,16.631177040283458,4.555226305149578,51.88548343471347,57.907524973662234,50.81213951160371,2.9448085831439688,12.326968729040653,24.61483221927849,1.082159153126714
2024-07-15 19:00:00,6.92737698322963,9.342666428310322,28.85081024631211,31.294871366818377,33.816966488885804,70.7082610274184,261.09814689205274,228.0649966991522,10.367454409448738,16.215336845911946,4.450358937539893,53.04912302114663,57.42081237949264,50.419187469614194,2.415289445080692,10.110401617107776,25.824705761465445,0.9122599867966088
2024-07-15 19:15:00,7.098416890992728,9.39601502578347,28.472088467961864,30.925220077736935,33.4083843729309,68.70729685496458,243.28743821471497,210.98668195161824,9.384029806482648,16.4921203946803,4.424606061933727,51.31574325057822,57.745680873108086,50.32174576346869,2.297598134790742,9.617745792234045,25.29568190616559,0.843946727806473
2024-07-15 19:30:00,6.994243156233279,9.545996552159233,28.93028231154273,31.07831993118599,33.95518974641756,67.42756376278265,270.5338285095205,238.26669831783963,9.707154697531893,16.243087244180867,4.316888249968128,51.89810268053825,57.45354974613567,49.91002239093576,2.551753395925954,10.681639715346043,25.32699433036029,0.9530667932713585
2024-07-15 19:45:00,6.9870742344286185,9.062694023677611,28.13660361134304,29.89044736864297,33.502777970164594,73.46202306324908,223.5745188836733,192.5915552436015,9.371813150182254,15.884987962904082,3.726162526985477,51.2934650092316,57.02819653143252,47.52091131378818,2.075619789248993,8.688544437796285,25.73210282623352,0.770366220974406
2024-07-15 20:00:00,7.140326359936925,9.16169582853726,28.20253723724326,29.777860532493833,32.921128297024964,67.50980519832358,222.03929449279815,190.57868140994495,9.673433450114423,15.903433099613048,3.8837465331257297,51.837937464583455,57.05026109546828,48.18158938206528,2.0213694686003354,8.461452595561004,26.241273822095636,0.7623147256397798
2024-07-15 20:15:00,7.038812172362272,9.060834957458464,28.26355341143278,29.80725563409512,33.09002666070156,73.54518630306934,221.6426246668463,190.9549940831401,9.565491163283692,15.503169359961053,3.6189700604614665,51.64440231273947,56.567567624813286,47.06078415002146,2.0220227850961923,8.46418737841266,26.185930764261066,0.7638199763325604
2024-07-15 20:30:00,6.7802412439846265,8.35453725144852,27.51204437954049,28.78147647726125,32.670402199097666,72.39131006168216,178.97919591795204,148.45255350534956,9.371883355073797,15.541133953797114,3.613625103731573,51.29359308986011,56.613704730821986,47.0376042777687,1.574296007463893,6.590003087243856,27.159197582835535,0.5938102140213982
2024-07-15 20:45:00,6.89099394665214,8.117709974529594,27.569019042437432,28.804801516758047,32.123380638379714,73.07953502369527,148.30665164596522,117.8082767403644,9.744876452320597,15.198222608811616,3.55527584446861,51.96524068968283,56.194214906178466,46.78305695896394,1.2267160278774547,5.1350332926950255,28.881341793234853,0.47123310696145765
2024-07-15 21:00:00,6.981463068472161,8.367237707458955,27.280724662595212,28.670917392704716,31.598639086962365,71.75437750217574,162.80218153048463,132.8925914849846,9.554411787162175,15.3064930964239,3.048685161913959,51.62445530373405,56.327339777581194,44.446239444034966,1.3857746389867938,5.800852638798719,28.06521586871389,0.5315703659399383
2024-07-15 21:15:00,7.090695527259372,8.100238519341463,27.810786204199644,28.57665669583475,31.981710517651894,73.2617499155511,123.28913945144976,94.3103533037986,8.700693905934997,15.159051356614803,3.1190408851013536,50.03863577058349,56.14589584448301,44.78554378699421,1.0095429920820909,4.225946964855632,29.17432245997474,0.37724141321519444
2024-07-15 21:30:00,6.975989543332771,7.971550003108048,27.651085271040294,29.11549355257933,32.23326282223239,69.43195370490884,125.39030556185295,95.92603837621756,9.408720142020304,15.050607447214604,3.00493959640051,51.36070948087587,56.01169093453371,44.23262818394596,0.9955604597752767,4.167416084619308,30.088261650817934,0.38370415350487025
2024-07-15 21:45:00,7.185967246914084,7.489803377671343,27.682446022730005,28.208731004203504,32.383913627672364,75.51120312771315,57.41920699546099,28.95032029099078,8.97163709617471,14.660142528715884,2.8371070795796203,50.552743532768936,55.52306154389052,43.39330594864492,0.3038361307572597,1.271858043349889,45.14592433934463,0.11580128116396313
2024-07-15 22:00:00,7.1739055135315954,7.902429120420089,26.578955036935035,27.314526101855083,31.337392701542303,76.01905872227532,97.39987423860292,69.33744900530412,8.822025788474964,14.774812480735235,2.465586964088607,50.27016048437639,55.66745073511955,41.409908510311375,0.7285236068884933,3.0495998184352326,31.938575563196142,0.2773497960212165
2024-07-15 22:15:00,6.982255238848999,7.5334778928632735,27.148288869337723,27.860435074373317,31.28752018252896,73.40918838754848,80.42209072353302,52.35774708507766,8.6578331554384,14.839811514521262,2.5666989684957033,49.95633487000402,55.748964175405185,41.96840600027014,0.5512226540142748,2.3074180297037543,34.85371514318031,0.20943098834031065
2024-07-15 22:30:00,6.960782125002508,7.346086583546135,26.88737310876286,27.363393309212256,31.11969627280239,79.46454466635788,64.98111967013402,36.7981289889908,8.799225409292454,14.8660704730348,2.5176947988159624,50.22681565651946,55.78182728654784,41.69959690484022,0.3853044585436267,1.6128844634636215,40.28876286066331,0.1471925159559632
2024-07-15 22:45:00,7.1713336015224725,7.863875182803622,26.972580550090314,27.225312962600096,31.377514251335707,76.7376223481887,94.45566002557256,66.29755415522848,8.862051955075739,14.549107162633806,2.7469467526345315,50.34607224080345,55.38252962594898,42.92868410856538,0.6925415812811497,2.8989790592428926,32.58238783216355,0.2651902166209139
2024-07-15 23:00:00,6.870413175160618,7.446133683690009,26.991791419780967,27.47248909106909,31.50136374330781,76.84895965423483,84.22573374137221,55.50829045912299,9.053526764742552,15.07082126999685,2.5930952475098037,50.70608661866411,56.036755346978495,42.111785193557374,0.5757205085293915,2.4099660487040326,34.948929586234165,0.22203316183649197
2024-07-15 23:15:00,6.855490723565696,7.217520814530767,26.877104755730553,27.266353599742168,31.207648504503553,78.7144873983726,63.50087104456386,35.01125951338318,9.13626167388511,14.726044353439738,2.627305503855833,50.86007629257277,55.606134902684666,42.2961678743252,0.3620300909650709,1.5154579607797867,41.90210001727079,0.14004503805353272
2024-07-15 23:30:00,7.060197599997665,7.422206545275046,25.46170974007359,26.2598982751208,29.26169426133719,81.07341885130877,62.91229166632995,34.75979879240381,8.942381412143892,14.579310825915652,2.6308006358666014,50.49773441260679,55.42082748746498,42.31491524178173,0.36200894527738026,1.5153694449311137,41.51614108148382,0.13903919516961522
2024-07-15 23:45:00,7.127231620892342,7.712705859920131,26.152508416544027,26.668397312739824,30.290548132500053,82.60810866952983,84.53646666355633,56.4391794905692,9.048946823809349,14.456152193039411,2.592188156138365,50.697534884864936,55.2643302944345,42.10687424243961,0.5854742390277892,2.450795164570325,34.49348516989477,0.2257567179622768
2024-07-16 00:00:00,6.975385723379824,7.994786756340705,26.097798769409824,26.607204427699234,30.069763707385917,82.82739680519853,128.5935918785775,99.6067269967132,9.54610996964558,14.618877276044062,2.8218776361746603,51.60949882754286,55.47091729739425,43.315522265286816,1.0194010329608814,4.267212723974249,30.135266319419028,0.3984269079868528
2024-07-16 00:15:00,7.2303856005236415,7.470466240866139,25.39439395529344,26.497527288565863,28.678952157130475,79.51289057486821,50.801942994714054,22.93872275429319,8.81218909472608,14.445816513131073,2.6052146325637096,50.251469536364894,55.25115641978156,42.177289393930245,0.2400806403424971,1.0049775604736928,50.55032569161915,0.09175489101717277
2024-07-16 00:30:00,6.978916461105967,7.4003346079943695,25.674692572643227,26.357944549389934,29.3174687840117,79.49571635342683,69.19400420757547,40.68429167472409,9.08907972429959,14.837952844231255,2.582679964320534,50.772373744212466,55.74663657913564,42.055328248292184,0.42141814688840284,1.7640563628748542,39.22437268093358,0.16273716669889637
2024-07-16 00:45:00,7.074733861121643,7.266496366051617,25.677884200644407,26.20516469577353,29.675170388209445,82.49612761047841,46.47859832859481,18.42656447458867,8.96233896351738,14.514675258954409,2.57501963153436,50.53527334354605,55.3388057008324,42.01370780606887,0.19176250492997404,0.8027178456368713,57.901538605659105,0.07370625789835468
2024-07-16 01:00:00,6.990497015482879,7.527767202453577,24.95184770149099,25.537303350855087,28.613893767695977,83.40466460780408,78.50260326636175,50.97730221116052,8.628427458620953,14.498235660022374,2.3986379365578956,49.89971303887862,55.31790521133799,41.031657598672005,0.537270186970698,2.249013002659342,34.9053576718038,0.2039092088446421
2024-07-16 01:15:00,6.892745698889211,6.862647491860399,25.431514652717517,25.366702858396465,28.93740744690315,83.78555277802351,24.866806606011476,51.928597652886936,8.662623594416074,14.469146948527731,2.5945836509161446,49.9655468997427,55.28088452395566,42.11984086062629,-0.030098207028812496,-0.1259910946226091,-197.36955759053407,0.20771439061154776
2024-07-16 01:30:00,6.989561936252736,7.544709362786012,25.279281409771336,25.505752903444023,29.43805439534486,83.79129296468645,80.58076559734151,52.87989309461336,8.730237268058671,14.331424685103004,2.639210549566473,50.09520748363984,55.104930986646615,42.359956822585026,0.5551474265332761,2.3238471274682935,34.67558801302473,0.21151957237845342
2024-07-16 01:45:00,6.8576316050122665,7.416537901441108,24.93490720790656,25.445696381927483,28.79410807204007,83.2961791839198,80.8840013456776,52.975730570388045,8.601876273042265,14.632916576063533,2.67347792618377,49.84847705737778,55.48866885859511,42.54250221479795,0.5589062964288418,2.339581756851132,34.57199181384465,0.2119029222815522
2024-07-16 02:00:00,6.910343068069282,7.305877624386717,24.555451733852,25.47403359704019,27.633704905364834,83.12012124727865,66.89848941933366,38.46749617901633,9.29196993521186,14.622105934002246,2.516917371103216,51.147384387468975,55.47500068063446,41.69530438566595,0.3955345563174353,1.655707652744784,40.40477152378398,0.1538699847160653
2024-07-16 02:15:00,6.933288873795418,7.33369998648771,24.857181068622516,25.502370812152893,28.470306076103416,83.4777984434919,66.76006413634101,38.552205001472274,9.015890660357188,14.662372000018378,2.529596474493174,50.63572618850647,55.52587599578661,41.76520124195235,0.400411112692292,1.6761209177299343,39.830100221383766,0.1542088200058891
2024-07-16 02:30:00,7.13277933037237,7.769040906835399,24.418252476024584,25.429273794212097,27.730928165986303,84.37811491286237,89.26484956767708,60.94137705812434,8.875831180025619,14.767821006397986,2.6798203231291375,50.372152378836475,55.6586686956497,42.57611739758861,0.6362615764630295,2.6633909590742415,33.51548869066685,0.24376550823249735
2024-07-16 02:45:00,6.831237527182389,7.578061522591645,24.837452093470688,25.3561767762713,28.38812163323317,85.1682037402513,99.4395601494443,71.40210364068894,8.827903264569512,14.620525105795558,2.58902813839029,50.28132179369389,55.4730014335862,42.08975709828113,0.7468239954092555,3.126205244783143,31.808391440512143,0.28560841456275576
2024-07-16 03:00:00,7.230089357630602,7.986795790781357,25.087563500561117,25.563641562265374,28.453541966406792,88.41792527862472,99.99550852688584,71.95726788034703,8.686024542565734,14.74575488840392,2.606461215569139,50.01049825063994,55.63093309921086,42.18401553307659,0.7567064331507547,3.167573129169059,31.568492485954824,0.28782907152138815
2024-07-16 03:15:00,7.007994423676618,7.444147024563543,24.264301347252008,25.663287912436054,27.818315640591607,86.93755946810958,69.57672413855963,41.511524579350365,8.709033999408692,14.870792708360035,2.485372851440531,50.0546189259312,55.787733062148334,41.520382520897705,0.436152600886925,1.825734787312668,38.10888888247064,0.16604609831740147
2024-07-16 03:30:00,6.750163958179326,7.207074230582721,25.108134993733675,25.76293426260674,28.15432349360721,88.79225289997814,71.70215181830685,43.65983373787045,8.813183253879721,14.561207157277265,2.6679276692794147,50.25335919470489,55.39787862333304,42.5130417876411,0.45691027240339555,1.9126264002806137,37.48884351266246,0.1746393349514818
2024-07-16 03:45:00,6.93573960078752,7.5378861170433105,24.864540939459744,25.44838731559956,28.039799383988154,84.28561804635311,86.28979266956371,58.103027444145525,9.075469163592413,14.511661404748688,2.5996346570770785,50.747017832900475,55.33497521813416,42.14715541252202,0.6021465162557904,2.5205853170467387,34.234029725550315,0.2324121097765821
2024-07-16 04:00:00,6.784974030776474,7.335173907867158,24.708070062388675,25.050393020289704,28.024746767220332,85.28488207156195,81.9302236910468,53.36131636516201,9.21504522668004,14.853498452771213,2.5003636464335433,51.00584980498513,55.76609822423943,41.60369347008075,0.5501998770906837,2.303136685501602,35.57332233332176,0.21344526546064804
2024-07-16 04:15:00,7.040653581784521,7.478360787720476,24.06022016866271,25.235813135673627,27.55326638122628,84.79294847687162,69.61514759905633,41.898154313965165,8.859575652193696,14.312621953640962,2.544795679256504,50.34138244140159,55.08082134177444,41.84868368332035,0.437707205935955,1.8322423640479077,37.99450824030619,0.16759261725586067
2024-07-16 04:30:00,6.982748917850976,7.542577952846616,24.540375244487457,25.421233251057547,28.023385696852152,83.54333681561994,82.2114820757916,53.93730019828373,9.034012564738228,14.655387790805554,2.584781521964091,50.66962935300582,55.51705827911754,42.06673213058617,0.5598290349956407,2.343444340491752,35.081474159757605,0.21574920079313492
2024-07-16 04:45:00,7.0592748373040335,7.469199039529515,24.34625639214602,25.60665336644147,27.873108688058252,85.69564633793232,67.70125794519328,39.36050039396135,8.942325765036035,14.740105993337703,2.6583257928581774,50.49762966576242,55.62382837781512,42.46197897587054,0.40992420222548187,1.715942710515867,39.45426472008504,0.1574420015758454
2024-07-16 05:00:00,6.952278986761733,7.370147690620198,24.165212244811745,25.79207348182539,27.265310843411093,84.25443898353542,68.3362582893125,40.08237969794238,8.914978283019162,14.647841883799847,2.691058424551114,50.446099701058344,55.50752825767033,42.63555016763659,0.4178687038584643,1.7491983943515315,39.06718558053922,0.16032951879176952
2024-07-16 05:15:00,6.882617658290634,7.213848648963165,24.39328491818017,,27.79210766212134,84.84924407557703,59.61905807578464,31.8142128303038,8.95055550311954,14.410974575880676,2.4433151664806156,50.51311612321834,55.20670047907069,41.28484510509048,0.33123099067253037,1.386532926955212,42.9986601232085,0.1272568513212152
2024-07-16 05:30:00,7.129907635872195,7.817500126009903,25.588247562455635,26.162913712593237,28.99251804304476,80.67642375762644,94.14738221073576,66.13569763912396,8.988635664479986,14.557176652816922,2.465872254314899,50.584650831459534,55.3927668218439,41.41150561297776,0.6875924901377077,2.8782621637164447,32.70980086441173,0.2645427905564958
2024-07-16 05:45:00,7.041857975754334,7.758443514565011,25.088452180832807,25.417808769105484,28.778755176773156,82.157549308193,97.26449054158935,68.96672642518328,9.005214301926303,14.719560075108737,2.572989739371043,50.61573117034873,55.59797207266263,42.00266507916356,0.7165855388106772,2.9996270654614947,32.42552771360101,0.27586690570073313
2024-07-16 06:00:00,7.01952371286015,7.467582853123585,25.49072576855467,25.968709012596083,28.922025997822736,80.52100081408094,70.4680183379151,42.643320649098776,8.708159170728013,14.52146548111287,2.595073036975432,50.05294286241138,55.34743384664695,42.12248888562215,0.4480591402634353,1.87557556114274,37.57140997027107,0.1705732825963951
2024-07-16 06:15:00,6.950336787692526,7.518962643253859,24.54383371105942,25.68337624723287,28.12425774123964,84.53656258679936,83.66778318666711,55.04788330032268,9.164766340496016,14.910408241329476,2.5447253045189324,50.9129149868322,55.83722831995407,41.848297913347466,0.5686258555613328,2.380267831379739,35.150575109091186,0.22019153320129073
2024-07-16 06:30:00,7.082564729269113,7.391231406608067,24.992158425751,25.398043481869657,28.564651310295176,82.42065225972723,57.52434541248218,29.46020956868551,8.782488487223615,14.682807115519616,2.598840241053439,50.19495012984844,55.55165970389103,42.142861759604585,0.3086666773389535,1.2920787113408592,44.5207748626909,0.11784083827474204
2024-07-16 06:45:00,6.925917735828564,7.744798133812524,25.31619939033145,25.75260931279484,29.3021763827223,82.8004641594463,108.25420533276048,79.54806035815307,9.261362661709686,14.621185081348276,2.82359723154945,51.09116365714222,55.473836111174855,43.32431901418295,0.8188803979839596,3.4278333459608548,31.580941780708354,0.31819224143261227
2024-07-16 07:00:00,7.127343768551583,7.803926853445942,25.85974192109383,26.523799502816676,29.63950589231062,79.87579964961684,92.68810901744662,64.38688204226355,8.819102868575355,14.63091134083118,2.851212765776537,50.2646080225966,55.4861340958187,43.465102174018966,0.676583084894359,2.832176793367787,32.72680901647728,0.2575475281690542
2024-07-16 07:15:00,6.7943482123483205,8.006184141834213,25.381286176221113,26.0024989278332,29.321408705312013,78.58538594718166,146.31764350354598,117.24225131629645,9.391842560812774,14.887348608225636,2.7962010182111587,51.329980420628786,55.808428519640344,43.18374397735645,1.2118359294858925,5.072745200827946,28.843877961712884,0.4689690052651858
2024-07-16 07:30:00,6.981537413268335,7.722102179079204,25.7619145467068,26.655722757483847,30.05145262922592,81.01146213548586,100.64033535863643,71.3289276906162,9.397923194652098,14.927891134281762,2.985593339086383,51.341055687238864,55.859043394327706,44.13749827886585,0.7405647658108689,3.1000041096842974,32.46458127079244,0.2853157107624648
2024-07-16 07:45:00,7.0439594931262315,7.745823819713295,25.83541152951092,26.497078520169374,30.06413665722021,80.3262929062081,95.952815959762,66.52517645310013,9.087592152036155,15.35473633028921,2.985311024336494,50.76960369128355,56.386455497723624,44.136107035635575,0.7018643265870637,2.9380040710934483,32.659184139268696,0.26610070581240053
2024-07-16 08:00:00,6.934386018664476,7.92718718716913,26.382879105540503,27.78458516998228,30.73523296805159,76.28662455618715,126.32472642090111,95.90161484608043,9.764958281308806,15.275404471351186,3.382748822160684,52.000912120446216,56.28917892560199,46.013727169437,0.9928011685046538,4.155865691360481,30.396729779673638,0.38360645938432175
2024-07-16 08:15:00,6.895686068003185,8.35997373489869,26.286261128499095,27.39434481384734,30.014740285190488,76.95318706611292,170.53620224483802,140.25287272588113,9.668010852717066,15.383195747090172,3.2321229191496395,51.828249459908086,56.421270710253026,45.32037056042524,1.4642876668955047,6.129508173624583,27.82216736061456,0.5610114909035245
2024-07-16 08:30:00,6.767989282347307,8.427772425970847,26.060847379847125,27.68785100023486,30.10841294332363,76.60169762124941,186.3695436305199,155.91221022194028,9.264231002326616,15.586236237940344,3.606866168312647,51.09643760147808,56.66841848334279,47.00825954848361,1.6597831436235397,6.947852239208137,26.824051118818968,0.6236488408877612
2024-07-16 08:45:00,7.029273971770666,9.052556401711993,26.50155904418416,28.118231232477093,30.69964454477317,79.90783970010649,222.7746393041507,191.75205611622553,9.667694207077634,15.637869848433986,3.71701913241354,51.82768362933514,56.730925982199416,47.48200995758457,2.023282429941327,8.469460251734395,26.30328647667133,0.7670082244649021
2024-07-16 09:00:00,7.071407544208098,8.888025073699312,25.831478302128676,27.69206191456478,29.961955532678054,80.39261989416431,200.9216509279071,169.6639151418539,9.403136738952774,16.105421321879685,3.749177725220768,51.350547833574446,57.29077595434183,47.61855055833795,1.8166175294912144,7.604360978450223,26.42189810521793,0.6786556605674156
2024-07-16 09:15:00,7.0100854295494965,9.313622657125237,26.282187945534947,28.640042920156805,30.65605889317924,76.99181720148574,249.32965597954663,217.5213945545248,9.878148241288768,15.755210942284847,4.174902241448265,52.20106263092227,56.87246886855056,49.35671717786409,2.30353722757574,9.642606834632048,25.85707996348695,0.8700855782180992
2024-07-16 09:30:00,7.0510635031338,9.458089056055966,27.552483816647733,29.770898706499818,31.522864846572347,77.98928237529397,261.15599391177875,228.16310519915643,10.155753908826778,16.57463751006468,4.262497293730875,52.685554299105114,57.84182945383779,49.69952080358902,2.4070255529221667,10.07580896453219,25.919109307359122,0.9126524207966258
2024-07-16 09:45:00,7.082238161737379,9.4560656457731,26.597498171822735,28.75828271087877,30.912222178517617,80.77639856200327,255.59091457529536,223.11814550381575,10.06244859820789,16.22650212350428,4.1838183497674475,52.52370929889722,57.433988634002986,49.39182833374663,2.3738274840357203,9.936841848173525,25.721543975491077,0.892472582015263
2024-07-16 10:00:00,6.890999171065152,9.32861520089472,26.141760923774715,28.576614131106822,30.08956344958655,75.99012866706785,263.7193431403326,230.5526478561784,10.418812707866897,16.193192989403975,4.55468958688333,53.13657702309701,57.39466229122248,50.8101437911745,2.4376160298295684,10.203860700866572,25.845055207186043,0.9222105914247136
2024-07-16 10:15:00,6.977847129342857,9.815216649881773,27.430023608662054,30.03879104467034,32.09864531082975,72.30304983580677,296.88645631791,263.5329329549745,10.02328023803356,16.663558479101095,4.66668464580087,52.45547068366156,57.945083215596746,51.22323238142862,2.837369520538916,11.8772288129759,24.996273204197333,1.054131731819898
