,chw_supply_temp,chw_return_temp,cw_supply_temp,cw_return_temp,outdoor_temp,outdoor_rh,total_power,ch_kw,chwp_kw,cwp_kw,ct_kw,chwp_freq,cwp_freq,ct_freq
2024-07-19 16:45:00,7.007892437979918,11.00689524255334,28.91365367223128,32.71720289266851,34.49063841500865,69.24629667310275,411.74654450192617,374.7220224874693,11.457264368428005,17.517689838541806,6.049567807487038,54.846359852165826,58.91867231329272,55.85202780678547
2024-07-19 17:00:00,7.17721364684063,11.403844813913125,29.63802543728976,33.16120299101505,34.816364254710486,67.00319234833768,430.9155339415533,394.17717549407513,11.173821596130216,17.46533439479543,6.099202456552515,54.3902942541072,58.85991663092581,56.00436092194578
2024-07-19 17:15:00,6.957683656043876,10.560912675605058,29.178520102538137,32.90587129657413,34.839509995746546,63.37887197203913,367.5927320898005,331.7096192396146,10.622484535093289,17.53968551533562,5.720942799756937,53.48059124259195,58.94332194938486,54.82180928066602
2024-07-19 17:30:00,7.103228751693793,10.71438591740517,28.971702389773338,32.25484419679436,33.98520888043185,62.69127822746133,369.8658904756349,334.3413065691809,10.67139186343262,17.47004271993742,5.383149323083893,53.562542845172594,58.8652053306178,53.72086185665679
2024-07-19 17:45:00,7.108758154873768,10.617699103010914,29.15460400467896,32.277288840062766,34.3655415569351,65.86637013601762,359.47756152174276,324.8007830484604,10.523332497444148,16.81856449997714,5.334881475861096,53.31367189765726,58.12419921609777,53.55981739335811
2024-07-19 18:00:00,6.8544370505004695,10.419021949128922,29.336847718170436,32.15077595578651,34.630118085092775,64.25081027265756,366.2614390736641,331.43748088726977,10.518635272782973,16.75321716686569,5.5521057467457045,53.30573830298243,58.04882236401804,54.27711293898279
2024-07-19 18:15:00,6.983666673881219,10.06642392816715,29.056098524618054,31.656230730442985,34.72210670082749,70.26042864732707,325.44737552720204,290.48824350725124,10.790610924404673,16.892756183967755,5.275764911578351,53.76126864500056,58.20954155158859,53.36124751954997
2024-07-19 18:30:00,6.841432279263935,10.019354034689153,28.611112292943517,31.520187295272105,34.09219250269759,68.94286351979449,332.7489114163744,298.3696224912077,10.51455516843244,16.78534260828701,5.079391148447335,53.29884510513219,58.085902870274744,52.690790622895946
2024-07-19 18:45:00,7.0127093955366275,9.815708271092674,29.45430133199827,31.971565886585743,34.36821535236293,69.85823501157849,289.52219191592553,256.5298599344018,9.58954243663468,16.43049748902049,4.972292055868553,51.687650624801435,57.67366874757079,52.3178280102626
2024-07-19 19:00:00,7.099607778019344,9.680205583261255,29.465553948056986,32.093352409416674,35.167865137157456,66.81737131681983,274.9772437394999,241.7260259421517,10.120758109198023,16.6839463527394,4.446513335410813,52.624968119540874,57.96870553208459,50.40466070055222
2024-07-19 19:15:00,7.057416470379478,9.78347548785811,28.878940961058635,30.99696561663966,34.15884659643504,70.15616259456115,286.64590656070817,253.83091352016152,9.783049218685996,16.34972896911064,4.682214852750031,52.033005273031144,57.57901000530277,51.27999120375752
2024-07-19 19:30:00,7.073598637170176,9.022661796236669,28.70470300785996,30.480358481104616,34.030038329587676,68.85998983113313,213.152965426813,181.0413390424228,9.555942685673024,16.35605489899787,4.199628799719344,51.62721240983362,57.58643507871942,49.45396658119673
2024-07-19 19:45:00,6.964121727379082,9.150695402601864,27.88668546376192,29.603372372432485,33.00510370236734,66.88660573284525,236.4423182845932,204.57302894928213,9.607449034387702,16.18269386723187,4.079146433691468,51.719802818260675,57.38225535264948,48.97644533451476
2024-07-19 20:00:00,6.962395486247109,9.13740989219998,28.93388648280757,30.553240438313193,34.04633907458057,70.40334211318381,238.45124106139457,206.93820215339716,9.941007502687023,15.788060031907946,3.7839713734024065,52.31155515352004,56.91196716430518,47.76540267578313
2024-07-19 20:15:00,7.139448843485418,8.609169130595689,28.2557457246086,29.985572859163828,33.24372126335033,73.40742207046165,171.76740502842628,139.99346357427802,9.815028292086971,15.956134908969522,4.002778253091766,52.08963920077902,57.1132105407142,48.66887862177949
2024-07-19 20:30:00,7.130584894604292,8.568078464401697,28.005055223344723,29.546765825512185,33.05022316057263,71.29042484873838,166.00506308615516,135.73283373643866,9.409359382020632,15.604627222738172,3.2582427449576916,51.36187262442544,56.690698362534455,45.44212600016814
2024-07-19 20:45:00,6.971753883423255,8.335272457235817,28.01197598646616,29.3371279137387,32.802930279941286,69.23636908682045,160.55444320307095,130.29147898929867,9.59944033246003,15.29040381218473,3.373120069127515,51.70542773526912,56.30759686416551,45.97002741725104
2024-07-19 21:00:00,6.916404021744854,7.845817292360353,28.028925787375663,29.347895435676904,32.68158149144563,72.87674249784448,120.07058510613864,89.87940285526386,9.79790892216006,15.089696740998606,3.3035765877161287,52.05933666410204,56.0601400242879,45.65191035597917
2024-07-19 21:15:00,7.057322773062502,8.360305223401141,27.843093862283578,28.744320557168567,33.087851057364425,76.54210763086384,152.52175791059062,123.25333930367928,9.032970969647463,15.165420481124787,3.0700271561390697,50.66768192505728,56.15375803678734,44.54971208291522
2024-07-19 21:30:00,6.921884164043218,7.879829208308818,26.87056868274891,28.055422500928387,31.379639734818205,75.98659897176094,120.28095623007056,91.3169454219658,9.110795210547534,15.049238831153623,2.8039767664035806,50.812776436908194,56.009993088918954,43.223735754640146
2024-07-19 21:45:00,7.083778555379006,7.742619832039498,26.96349620690665,27.67810198316258,31.816238922017153,75.13214750961343,93.24641271118864,63.896780815520934,9.460723832432436,14.9124431449567,2.9764649182785696,51.455162304640176,55.83976834005421,44.09246904040477
2024-07-19 22:00:00,7.091811618006306,7.724796884856174,25.97534705380183,26.642863612748744,30.089462512658788,72.22107206172822,90.54507576442136,61.9075334735495,9.572939855253107,14.456453578637571,2.608148856981168,51.65780407921595,55.26471434678059,42.193118057670254
2024-07-19 22:15:00,7.041815293931655,7.696230603559226,26.882939458075175,27.591529819729363,31.748761950518155,77.26639849042394,91.25022842589284,63.06656908325033,9.042422527374107,14.572478121237989,2.5687586940304143,50.68534763705484,55.41216833744721,41.97962927262771
2024-07-19 22:30:00,6.940854394430008,7.366228210800315,27.09102107199836,27.596024596280134,31.54210696562426,75.07516052517849,70.92011761636326,41.83450842318465,9.60884269952251,14.857617967198664,2.6191485264574252,51.72230353760376,55.771253194122195,42.25235028872695
2024-07-19 22:45:00,7.130214688949332,7.578575272934044,26.14871412418455,26.44130828583073,30.541054431116244,74.58497852625655,71.34257159625929,43.23075014952932,9.054727202277949,14.598292420020352,2.458801824431662,50.70832761642234,55.444868848849175,41.371887794166945
2024-07-19 23:00:00,6.873303333162909,7.152309257452135,25.784052271195296,26.272173323508135,30.2995509006818,74.55861939359838,54.83523358666268,26.839104527794056,8.99172724562317,14.460779579688644,2.5436222335568,50.59044958418603,55.270226334161016,41.84225033017388
2024-07-19 23:15:00,6.915791077930953,7.356579219653883,26.428606213219187,26.847432783115288,30.603891627857568,78.07915159343518,70.2622525733997,42.05536299806041,8.773114243951092,14.986403629212187,2.447371702176013,50.17708476104048,55.93193135988037,41.30768031582443
2024-07-19 23:30:00,6.867344175776762,7.34817868580281,25.841637449504127,25.925381516357756,29.866450459440333,80.4235925722029,73.88949505934876,45.84065902670209,8.752759640389938,14.599645224689546,2.6964311675671793,50.13824923355883,55.446581463779694,42.663905500977506
2024-07-19 23:45:00,6.962522065866998,7.483451327774705,25.925938316116905,26.1872153874105,29.371413640639503,79.25448166680107,78.33768431122826,50.068750498304574,8.968985748580966,14.625093417743251,2.6748546465994685,50.5477631670886,55.47877850802422,42.54980345090813
2024-07-20 00:00:00,7.135518283399445,7.508400061717014,26.055666151353822,26.040196252153876,30.03506661459672,77.7854386916406,63.30837829243096,35.99154650825886,8.84670926710645,14.146168128531246,2.3239543885344105,50.3170010850407,54.86646072749608,40.601308407806464
2024-07-20 00:15:00,6.914051648773947,7.4175048792384946,25.431986537435833,25.549005657621137,28.982649920503462,82.18854078036081,76.26373518393521,48.66559884586252,8.851917260798128,14.425145151404664,2.3210739258698947,50.32687289954636,55.2247898047736,40.584526824136816
2024-07-20 00:30:00,7.0369858186139345,7.078747256891699,25.271191275807524,25.09566079990668,29.115868562755992,81.1477024996221,31.52177479700081,4.046534462271698,8.91562226222442,14.364377409671487,2.195240662833197,50.44731434065971,55.14713352812652,39.837450983870525
2024-07-20 00:45:00,6.997246574765561,7.233967801423424,25.52440087909246,25.782841706972157,29.62756267159138,84.67116042386202,49.728009985651,22.774413827771415,8.726865606611353,14.163989559414365,2.0627409918538686,50.08875764640115,54.88949142866217,39.01926301638811
2024-07-20 01:00:00,6.843038896052534,6.992260083325457,25.942677279344693,26.15149203197915,29.235263341805275,84.5686496175492,42.23350068544704,14.414443183716882,8.833451133782438,14.52378679574159,2.4618195722061293,50.29185263638003,55.350382859441694,41.38880645196616
2024-07-20 01:15:00,6.9027825108028305,7.137168636900976,25.418933713195283,25.926028456829567,28.659701400677154,83.4838593106328,50.715931399222875,22.850881625917204,8.977888999471912,14.44182729328086,2.445333480552902,50.56160022348764,55.245673406023975,41.295791135346754
2024-07-20 01:30:00,6.9625261255531266,7.282077190476496,24.895190147045874,25.700564881679988,28.084139459549032,82.39906900371638,59.19836211299871,31.287320068117523,9.122326865161385,14.359867790820127,2.428847388899675,50.83134781059524,55.14096395260626,41.202775818727346
2024-07-20 01:45:00,7.022269740303423,7.426985744052016,24.371446580896464,25.475101306530405,27.50857751842091,81.31427869679997,67.68079282677454,39.72375851031784,9.26676473085086,14.277908288359397,2.4123612972464477,51.10109539770285,55.036254499188544,41.10976050210794
2024-07-20 02:00:00,6.812856725972962,7.1161381640370065,24.976248045025844,25.249637731380822,28.87827889064875,85.46766842437526,56.05074351588832,28.775215482035208,8.370406193239324,14.56714815139468,2.337973689219103,49.39727691593806,55.405411737800186,40.682787516595006
2024-07-20 02:15:00,7.1109815114423185,7.442283528292379,25.027075425099905,25.16405504879122,28.2358780230612,87.26680573647161,59.37649464058315,31.950774163351177,8.790229006822369,14.256251716431874,2.3792397539777257,50.2096923791731,55.00841429302518,40.92074813937465
2024-07-20 02:30:00,7.003226926290453,7.188386507071558,24.83298474638993,25.10369012386483,28.284542688235486,83.80236723334143,45.07489255401138,17.807203603560843,8.717197363277789,14.298904254526004,2.251587332646742,50.07025351347156,55.06321861188969,40.17542023150728
2024-07-20 02:45:00,6.942828762838558,6.9357225328304635,24.771769076745347,25.083297310405445,28.11837140522364,82.70450917460859,26.591150405536485,31.4361642853702,8.75800586149004,14.182927034676284,2.3347040507944974,50.14826450556145,54.91394323685945,40.66381381266461
2024-07-20 03:00:00,6.842188066030044,7.300414915458175,24.553032323771586,25.06290449694606,27.984185821563365,86.96552545152764,72.82235351269048,45.06512496717956,9.321985288325392,14.176442495106144,2.2588007620793875,51.20239808000576,54.90557294018663,40.218277941006995
2024-07-20 03:15:00,7.171892656919276,7.0196116279522425,24.644264222782866,25.042511683486676,28.313404120069045,84.29802086800956,12.789164760478496,25.816742888940453,8.677746762358593,14.369677991363057,2.364814846427133,49.99460653529352,55.15391595315234,40.83788203911057
2024-07-20 03:30:00,7.030536341540079,7.0996262526047165,24.231654792820866,25.022118870027292,27.8680265681455,86.7006185415028,33.59601520733375,6.5683608107013525,8.420839214383728,14.267671812456388,2.339143369792283,49.496287132611954,55.02309869765,40.68957087390437
2024-07-20 03:45:00,6.9618539579364205,7.14725871709421,24.56582325548356,25.001726056567907,28.09805969644284,84.85822757660105,45.01722780709006,17.805563893425195,8.680262022841706,14.279791266426612,2.251610624396548,49.99943641083678,55.038673796251786,40.17555876379162
2024-07-20 04:00:00,7.040869858400614,7.588593117107228,23.775823637685985,25.126396933999406,27.0479078617657,86.86076465954898,80.46527962999969,52.82322460963528,8.790618852792587,14.480208028152244,2.3712281394195713,50.210434633512655,55.29496760524066,40.87476567363151
2024-07-20 04:15:00,6.948420491042171,7.33795583890481,24.11870739613712,25.2510678114309,27.385139978422817,82.51268436604418,65.97996801715122,38.02545093571662,9.116135489946004,14.518255364021886,2.320126227466716,50.82270244285948,55.343355175725414,40.57900249526057
2024-07-20 04:30:00,7.012553120668514,6.976543636632787,24.866401032426268,25.3757386888624,27.652842143039752,84.72523427669417,23.08995549945658,28.731518603351393,8.367026425978237,13.896543185855515,2.242490707005084,49.39062754629014,54.54181693714361,40.12124304052165
2024-07-20 04:45:00,6.981041048726006,7.184166092311848,25.357091599506223,25.500409566293897,29.103144135566847,84.90868983614254,46.959750037101486,19.437586270986166,8.587462616924094,14.61901592287565,2.3156852263155816,49.82061877495786,55.47109266066987,40.553094924773546
2024-07-20 05:00:00,7.133917228207388,7.088242340706852,24.50460153060061,25.265117769163496,27.59795844991096,86.1978060802476,23.280851569358624,27.106500276522056,9.040609447018744,14.256638816099096,2.429922447822503,50.681959800424366,55.008912169245015,41.20927433178888
2024-07-20 05:15:00,7.038964329545441,7.399886650087615,25.060519083305824,25.0298259720331,28.38065831549595,83.3485152630982,62.25232030037127,34.775414282057945,8.766050872646337,14.388978442931014,2.321876702735969,50.16361502727739,55.178598001274615,40.589205199304615
2024-07-20 05:30:00,7.126493950295491,7.243740478503279,25.335586210560468,25.377039550846263,28.587604031168265,83.55816377475564,37.96007904293367,11.091376632830574,8.296303976886282,14.234417711353672,2.3379807218631417,49.25107521057497,54.980317434261615,40.68282830794031
2024-07-20 05:45:00,7.006940879207957,7.102759507269601,24.442338825603603,25.384230337245057,27.60976442068239,80.60345568598852,36.6296198677876,9.198432907455327,8.670017265112564,14.405081289048294,2.3560884061714087,49.979758288917914,55.19917396333027,40.787587955523065
2024-07-20 06:00:00,6.993724785438452,7.064914013984565,24.357569180846713,25.391421123643852,27.91627272635197,84.10989474050577,34.101530519447465,6.745701032545242,8.338091961769862,14.648028675074263,2.369708850058093,49.33362832962208,55.50776420318714,40.86603407117222
2024-07-20 06:15:00,7.084143685279912,7.1637377025851485,24.58546172712867,25.39861191004265,28.07847365133137,83.36359183608026,35.22523102812422,7.672001946699497,8.73999262735736,14.534214476774341,2.2790219772930174,50.10207628844556,55.36324915061354,40.330834508153686
2024-07-20 06:30:00,7.174562585121371,7.2625613911857325,24.813354273410628,25.405802696441445,28.24067457631077,82.61728893165476,36.348931536800976,8.598302860853753,9.141893292944856,14.42040027847442,2.1883351045279413,50.87052424726903,55.21873409803993,39.79563494513514
2024-07-20 06:45:00,7.021741093028092,7.337297421764216,25.653903179166537,25.393882003508445,29.454029632324023,80.81843314650048,58.29825458271909,30.715543675391164,9.0384188358243,14.380342754735617,2.1639493167680133,50.677865923135734,55.16755713117347,39.64726109248745
2024-07-20 07:00:00,6.854432437129756,7.365498908432059,25.41950215809663,25.568399300115388,29.007441688705264,81.17295766483457,77.5067544508206,49.63574334113346,9.01249704519471,14.470206654153966,2.3883074103384505,50.629372231945474,55.28223406295453,40.972667370261966
2024-07-20 07:15:00,6.874905877467906,7.0485531018958305,25.54212952441841,25.849537406400856,29.415144300822817,79.98743914908182,44.47166818677249,16.617303465927026,8.65558735782912,14.7845102348876,2.4142671281287393,49.95201502393845,55.67962756605007,41.12058359452145
2024-07-20 07:30:00,6.829672013333737,7.007074660443934,25.78966602445509,25.951429469989208,29.160564918758965,77.05156338433403,44.12692962553521,17.020356958440036,8.758704624579588,14.00012467315917,2.3477433693564183,50.14959817386045,54.67699548610153,40.73937576167991
2024-07-20 07:45:00,6.893611015148472,7.465951240630279,26.12424082335389,25.9850535087884,29.937383272365594,82.20160592734905,83.5144894636535,55.45505564389608,9.060093976809636,14.608010108710914,2.3913297342368747,50.718343983439354,55.457168836858834,40.98994326930116
2024-07-20 08:00:00,6.994605118754634,7.171004997992243,25.256722658951176,26.10369776598619,29.053946548970117,79.50178887148971,44.49284466616511,16.798487835133514,8.639699224009231,14.567757208752113,2.486900398270248,49.92143245090049,55.406183899997465,41.528887125380415
2024-07-20 08:15:00,6.909424853471829,7.348557100878636,26.439335104595862,26.88799249165069,30.78220344642646,78.2502785422215,69.8020633205358,42.087130355425245,8.847062354596735,14.514676687931615,2.353193922582188,50.31767048902431,55.338807516876926,40.77087842652275
2024-07-20 08:30:00,7.101412593419508,7.489289510770756,26.360609345496783,26.72997737937972,30.335437684338373,78.57806251439789,66.27231738482861,37.605725077968415,9.200365167476455,14.643741911276935,2.822485228106805,50.97875039533055,55.50234886949045,43.31863086608241
2024-07-20 08:45:00,7.140233783766769,7.77354876414433,26.461200531427828,26.924820664594968,30.606219488507517,79.18411152033657,88.81026090628735,60.38808581730769,8.792875442847606,14.948147004832448,2.6811526412996063,50.21473067817461,55.884297288898416,42.5831720418067
2024-07-20 09:00:00,6.967943602362144,7.618101793798534,26.81868061928582,27.474805889375556,31.09945165682908,78.67273718663978,91.15472763672956,62.692990731329886,9.136106218208196,14.75099015098207,2.574640536209385,50.85978782548363,55.637515967390456,42.01164594711114
2024-07-20 09:15:00,6.9872737367125275,7.550097061957434,26.476892892131872,26.938814599786376,31.01121708288574,78.48367886874088,83.61656962347985,54.74843750700838,9.422979506053569,14.67674427401608,2.7684083364018135,51.38664291895456,55.54401249961473,43.04019318999551
2024-07-20 09:30:00,7.023760759865101,7.753364170285651,26.98398255561973,27.13558167096813,31.545871637947776,73.38886899315736,98.90417833347082,70.2897199898908,9.196551974250582,14.720905745598897,2.6970006237305517,50.97170651956164,55.59966628703093,42.66690866977589
2024-07-20 09:45:00,7.0024071245156545,7.550486088757574,27.56650210810863,27.877501594920385,31.90666241128532,79.04559952454686,81.31484344092094,52.38047588141528,9.019705351361594,14.957825152689187,2.95683705545487,50.642866633469616,55.89635541240898,43.99533476658069
2024-07-20 10:00:00,6.952337941609417,7.679436695727455,26.77179005714431,27.29305292832948,31.26836998583032,76.47565965550696,96.8374568668298,68.6332224709669,8.729950976652953,14.73146016870114,2.742823250508811,50.094659885535165,55.612950845828976,42.9071929543824
2024-07-20 10:15:00,7.072585143558555,7.860531163596575,27.53119523081502,28.30609995868519,31.824230396371515,73.85515900957081,103.960845359276,74.96817090460813,8.97981705344935,15.204700335629107,2.808157065589402,50.56810281316816,56.20219739813927,43.24520507529392
2024-07-20 10:30:00,6.9797193449533586,7.928419604008058,27.72180837918731,28.560470469871188,32.09188379508702,73.67814406214679,119.41907605522076,90.59160376336028,9.117842243950744,14.895267047622191,2.8143630002875635,50.82587397821808,55.818321423643894,43.27703846322163
2024-07-20 10:45:00,6.918829971475585,7.749052741035479,27.27474067970795,28.15263978656123,31.477519157966174,74.02236790656764,108.68564964686212,79.40318201965893,9.199753834556672,15.105348293370335,2.9773654992761927,50.97762124889438,56.07951582843344,44.0969155719619
2024-07-20 11:00:00,6.7863076315694135,8.074127609890507,27.305578360193735,28.37683996660125,31.733580395851792,72.58056204238473,150.90594811101622,122.02210851670016,8.981730179864991,15.073990766656877,2.8281186477942155,50.571693691958714,56.04068337577084,43.3474317080006
2024-07-20 11:15:00,7.023452855712438,8.17470195146254,27.63946651700556,28.49665728063196,32.25945214556725,76.0162197573102,141.0330445760595,111.65762894499608,9.670608260834388,14.931042726226854,2.7737646440021795,51.832890437392535,55.862974124220344,43.06793331658107
2024-07-20 11:30:00,6.827117164347888,7.931167435866359,27.706829085097567,28.57164547582984,32.452616576786646,71.04244448891464,131.95190563049948,103.24190904107918,8.699590248672825,14.97778522808638,3.032621112661103,50.036519930184895,55.92120750051946,44.36803695508806
2024-07-20 11:45:00,7.005991170113206,8.011366088138963,28.52319535260926,29.243149114040342,33.526989930799076,74.01818572166205,126.3083277869968,96.43248717318396,9.420841405381758,15.369189386698087,3.0858098217329775,51.38275603347253,56.40414170299175,44.62592332649054
2024-07-20 12:00:00,6.979427191995366,7.999566301017738,28.24080105222585,29.32246289268667,32.790255736328,71.63683181079986,129.72056234358743,99.49141686127469,9.935426513110006,15.196136973319792,3.097581995882942,52.30176389591976,56.19164429833888,44.68259969690497
2024-07-20 12:15:00,6.946980977668027,8.02903322867721,27.89679327442236,28.857439818791207,32.526907852059466,66.42700830746782,131.26985782154662,102.02323749116051,9.004399809710259,15.306686795376512,2.9355337252993357,50.61420511516002,56.32757737828713,43.889421244744035
2024-07-20 12:30:00,7.017247658360766,8.15563337330508,28.69436307722386,29.949945842542867,34.07158586816102,68.70470798797514,137.87601841833455,108.3464344656061,9.286568565614866,15.183009796577258,3.0600055905363286,51.13747190472585,56.1754592606084,44.50118433197691
2024-07-20 12:45:00,7.090121093745709,8.263851861138884,28.898129864579182,30.261465940562537,34.11810288745293,70.18467119976444,143.83582422302504,113.85305345809743,9.855138841178348,15.022887288082822,3.104744635666432,52.16050007099206,55.977282418871546,44.717013528863475
2024-07-20 13:00:00,7.044701234599376,8.427923620178264,28.605209684034236,29.674381385045727,33.526474058306285,68.1762256950372,160.24944606013858,130.76754768796104,9.142895748651826,15.1139587408966,3.225043882629103,50.87238358434712,56.09016940619295,45.287259292027784
2024-07-20 13:15:00,6.848641178126608,7.801400398783751,28.800141141568034,29.885934052948087,33.741481921700235,68.12764385421454,122.37266046787826,92.16930327952662,9.814342595277258,15.294111451261154,3.094903141813227,52.08842614497121,56.31214767867481,44.66971516453738
2024-07-20 13:30:00,7.248092688946847,8.458238202294046,29.040165604874183,30.451893621578815,34.30284640045204,65.3633863774867,146.4055096625253,116.1677362303346,9.60394036563614,15.445197614345432,3.1886354522091223,51.71350597676265,56.49697094908574,45.11619371566308
2024-07-20 13:45:00,6.971753670478112,8.495364373358056,28.98274977186763,30.186077459634713,34.24881782975392,61.71282907618203,176.68620002748108,146.49777296666952,9.662488147003168,15.183731968138389,3.3422069456700267,51.81837887766741,56.17634989815806,45.82916470268397
2024-07-20 14:00:00,6.88639887844531,8.300644101321348,29.01960889197236,30.667511319666044,34.434328519765955,66.47456810223966,165.911342082017,135.92441701254603,9.658376874478389,15.062437400946225,3.2661107940463276,51.8110284693493,56.02636237293192,45.478674685385485
2024-07-20 14:15:00,6.9488714154181634,7.938157841809206,29.100480098403867,30.18948751059983,34.53833370706159,63.32941228685814,123.44105630268528,93.47986228334844,9.183230147584393,15.448719799072828,3.3292440726796095,50.94708263944619,56.50126522118973,45.76983790047449
2024-07-20 14:30:00,6.974012300805768,8.487499562842293,28.660912017762215,29.85996229401193,34.60700961850297,64.8346728457636,177.1048757046523,146.4490307776507,9.86289952225091,15.529804137082412,3.2631412676682823,52.17418818510364,56.59994385525326,45.46488753585554
2024-07-20 14:45:00,7.151811747569385,9.068174025068368,29.308992311728343,30.64264524007163,34.766298945333716,62.936857088220016,213.4452245791247,183.4888812473012,9.554409383300516,15.1981028398515,3.203831108671494,51.62445097421376,56.19406729373421,45.18774825379523
2024-07-20 15:00:00,6.854914957706152,8.319659150597424,29.716763822928964,30.887319978522605,35.04174778401826,65.59231829507145,169.66359022159352,139.5002985934924,9.397794174490407,15.470744417635109,3.2947530359756194,51.34082073952818,56.52810299860823,45.61123008716929
2024-07-20 15:15:00,6.96522649068416,8.384991858846792,29.258128141749108,30.276304568313083,34.76389273604571,63.75166253768278,164.22622347503176,134.28316323363157,9.196718738972056,15.406612458534903,3.3397290438932212,50.97201461441739,56.449884851178474,45.81783603608308
2024-07-20 15:30:00,6.927440558757998,8.227430475313206,30.11242167507254,31.264641093799742,35.79682549049712,63.05587073958504,154.30428870158318,124.28838853932228,9.48805910173029,15.40708575180987,3.120755308720763,51.50467184373998,56.45046289469415,44.79374794688572
2024-07-20 15:45:00,6.962549855825087,8.385205054116987,29.601320660685666,30.542509574398434,35.19528572286666,64.34687719059212,167.11398792796177,136.8836666795237,9.656232336276991,15.246591549764696,3.327497362396367,51.807193492523474,56.25376520977496,45.76183201581826
2024-07-20 16:00:00,7.096521998689458,8.57418279620334,29.2049381918192,30.27855362206401,34.82143097685123,60.107633351444925,170.2347253778388,140.48324434513427,9.298420584453314,15.138342372494854,3.3147180757563675,51.15921745478072,56.120316971692326,45.7031739359735
2024-07-20 16:15:00,6.951230338474621,8.450191031761076,29.82047225420491,31.373226095067587,35.07475953986603,64.75164836093747,170.65153474268888,141.12730001709485,9.011488466295262,15.227055030231307,3.285691229067484,50.62748353520152,56.22972765088179,45.56937569384179
2024-07-20 16:30:00,7.135580557798584,8.12738209494335,29.82850764395867,30.997420284256144,35.23045711362415,67.04055319505238,127.0112076261542,96.3002263695847,9.860235848402182,15.562803113530274,3.287942294637019,52.16949086686206,56.640004864158726,45.57978002261545
2024-07-20 16:45:00,7.077688181357267,8.636292223371155,29.73407494817526,30.951779552594225,34.724640497772775,65.4423663118792,176.18419811416126,146.79431459033893,8.974752444967942,15.225178149525426,3.189952929328964,50.55859423765483,56.22741727138204,45.12240654759207
2024-07-20 17:00:00,7.0546731914721486,8.177576258201013,30.093392392051346,31.132908514408445,35.5620237339033,64.68134382264553,138.47554964216263,108.46337860427224,9.652291788939502,15.319966274769593,3.039912974181275,51.80014531653862,56.34386186678546,44.40356910282034
2024-07-20 17:15:00,7.0024881175754174,7.993626297783102,29.260592929436175,30.306045175739236,34.474344686907614,69.21178907554693,120.86752210365152,92.1308045144981,8.574636126154413,15.152511869691006,3.0095695933079925,49.795801893471776,56.13782106123824,44.255334335122896
2024-07-20 17:30:00,6.923585657283861,7.651880486540362,28.446917637676005,29.379427132390585,33.65565433138151,63.302203298557224,99.18712617750104,69.7866761186186,9.360372382823432,14.97223877477139,3.067838901287608,51.27258411353911,55.91430388391361,44.5391248481367
2024-07-20 17:45:00,6.987427947720295,7.630041102645365,28.33478716210247,29.613658314903088,33.457124223610705,67.50259727700819,89.48485815646913,60.54133221713854,8.86346590361727,15.071167052852076,3.008892982861246,50.34874968579182,56.03718391024268,44.25201759664817
2024-07-20 18:00:00,6.956936261126832,7.893784073949113,28.94484623568881,29.846601218121403,34.71781402011035,67.88933445826405,119.33063868361548,89.67901328654148,9.261369784935829,15.22639036905072,3.163865243087463,51.091176755784126,56.22890949615891,44.99906483668447
2024-07-20 18:15:00,6.971662340271457,8.200486163871648,28.50656451764735,29.149747308138267,33.82204417708934,65.67270053296353,146.72810463385258,117.45191322194908,9.182434215189728,15.095987662681646,2.99776953403214,50.94561069531813,56.06792946627724,44.197419124797
2024-07-20 18:30:00,6.9424991818387705,8.009820543292914,28.875922033653644,29.49662593990044,33.87707592918025,65.94706873023375,130.3170011105855,101.63281102070697,9.04131281735828,14.819315335949474,2.823561936570795,50.683274138911216,55.723286239513655,43.324138495367066
2024-07-20 18:45:00,7.048091476139934,7.9858697711036015,28.937907812325427,29.517787388088575,33.76932226911445,68.61511464590944,118.01780759409873,89.40360756306296,9.034221685394378,14.723808087931117,2.856170257710249,50.67002031934193,55.603320017401394,43.49027896083255
2024-07-20 19:00:00,6.821723191167106,7.877301122434627,28.769129383487083,29.612327562683376,34.01764666567995,68.81426926113922,130.63683441413454,101.6297771763419,9.263622513357562,14.91247240076241,2.830962323672672,51.09531887939632,55.83980485623355,43.36195546856882
2024-07-20 19:15:00,6.9380345191419055,8.07591515944129,28.12025654054762,28.75568574495906,33.518851305625475,68.5866094269507,136.68220071004953,108.02763794105982,8.841540650062779,15.150075015128229,2.6629471037986967,50.3072000782192,56.134811504347866,42.48657044462698
2024-07-20 19:30:00,6.84229825725196,7.457251659293552,28.907196007394095,29.614386014725913,33.76938384681834,70.54037338422512,88.996558887245,59.88304080470752,9.497188687283176,14.71211984962363,2.9042095456306756,51.521186129979995,55.5886028803915,43.73275247898827
2024-07-20 19:45:00,6.921689963930659,7.585532580197152,28.577223467648825,29.13316030316722,33.81982844885715,69.46220573351852,91.36450543885228,63.06008966285873,8.775213403522852,14.987240892313196,2.5419614801575077,50.18108643042623,55.932972945559946,41.83314195609857
2024-07-20 20:00:00,7.2908280526496,7.787371603095259,28.19824868175503,28.67885463956778,33.20146806794343,69.45098532640783,75.5046810918992,47.25641543264309,8.783580448729131,14.829667469746562,2.6350177407804085,50.19703035581663,55.736258513239235,42.33751307392103
