,chw_supply_temp,chw_return_temp,cw_supply_temp,cw_return_temp,outdoor_temp,outdoor_rh,total_power,ch_kw,chwp_kw,cwp_kw,ct_kw,chwp_freq,cwp_freq,ct_freq,chw_delta_t,cooling_load_approx,system_kw_per_rt,chiller_plr
2024-07-17 19:25:00,6.859609059822393,9.490454344226636,28.471905630310417,30.1570800068965,33.28557530769948,70.07788353156981,278.1041317901759,245.80408208027583,9.77794967424328,16.311819851155548,4.2102801845012765,52.023962736459104,57.534473921947985,49.495740791048014,2.630845284404243,11.012718360516162,25.25299591672671,0.9832163283211033
2024-07-17 19:30:00,7.008004248621136,9.43068227845371,28.661138206419466,30.99937203035661,34.22728330317784,67.75149922971369,259.84382377856264,227.47150568578695,9.869881054076089,16.34542586787843,4.15701117082119,52.186495919460995,57.57395813666843,49.28611201801037,2.422678029832575,10.14133023287916,25.62226234741121,0.9098860227431478
2024-07-17 19:35:00,6.899665496703563,9.51936198139533,28.13720752943338,30.290867526443577,33.23075801296486,65.99948006755454,281.032368069913,248.39945978325736,10.110317266742303,16.341612556263936,4.180978463649343,52.60686545549605,57.5694805431534,49.38065043318959,2.619696484691766,10.966049484919733,25.627494063051827,0.9935978391330295
2024-07-17 19:40:00,7.0794020602711925,9.52414558250438,28.379166491932516,30.350021310040752,33.537442117876545,69.47456621874797,264.529715953284,232.3544308391955,10.126609264294336,16.032185852516843,4.016489997277333,52.63510759483385,57.203805391986,48.72438795554195,2.4447435222331872,10.233696384068121,25.848892328397138,0.929417723356782
2024-07-17 19:45:00,7.20974810239945,9.12892684315396,27.633998880709733,29.493627634906847,32.42256489069688,64.92682361081718,215.30523837794803,183.2859788901006,10.218726273414168,15.78099818302778,4.019535031405463,52.7942250457584,56.903480505225744,48.73669803606789,1.9191787407545107,8.033682208798382,26.800318058654174,0.7331439155604025
2024-07-17 19:50:00,6.956273648509207,9.076835850507926,29.30422981569395,31.04664063112173,34.75847403867036,70.61353034424282,234.83155999628417,202.7148529658217,10.193033245732606,16.01489751988736,3.908776264842451,52.74994092531581,57.1832360589555,48.28487373704553,2.1205622019987196,8.87667337756664,26.454906022537294,0.8108594118632868
2024-07-17 19:55:00,7.094966745848173,8.950566538944036,28.106842222558654,29.978198382106857,32.77381588712121,68.14645589553935,204.2494133302756,172.87786048009792,9.384497479486996,16.03284107439216,3.954214296298521,51.31659571267401,57.20458467175053,48.47125114278885,1.8555997930958634,7.767540733899284,26.295248435439223,0.6915114419203917
2024-07-17 20:00:00,6.858827459006715,9.024911617171409,28.25968423295469,29.94743462078855,33.00594304528195,69.14747213886413,236.58268760412255,205.10563150427907,9.79944716965775,15.929249493984688,3.748359436201039,52.06206091729258,57.08111472285633,47.61508592554628,2.1660841581646935,9.067228286077407,26.09206255095526,0.8204225260171163
2024-07-17 20:05:00,6.9484957015424325,8.633325342449758,28.33380282519509,30.015286875314544,33.57794555639067,71.60267854604884,194.1205708476842,162.4777039837535,10.295829463840455,15.580492054006015,3.7665453460842366,52.926674949569126,56.6614560623373,47.69196640607957,1.684829640907326,7.052696876838066,27.52430371496616,0.6499108159350141
2024-07-17 20:10:00,7.251591269628888,8.703182460976896,28.689834218540433,30.40868994637002,33.67642529913234,69.41460942776646,166.35761757137166,135.75237626860542,9.33933817734446,15.580241967021893,3.685661158399888,51.23414949892885,56.66115289757563,47.34810817814838,1.4515911913480082,6.076360726982762,27.37783766402182,0.5430095050744217
2024-07-17 20:15:00,7.0697704733718405,8.820114150037533,27.935826349820324,29.69887912287845,33.17574271742428,69.99943075593511,191.77453654561455,161.48786367378258,8.919120368693598,15.69916807168189,3.66838443145648,50.453911262958314,56.80495505593707,47.274010043877446,1.7503436766656923,7.326938630522588,26.173896932440442,0.6459514546951304
2024-07-17 20:20:00,6.838231458841852,8.373564391380594,28.086284145060414,29.54325100903924,32.723901225295364,69.82179494840408,175.42824644516264,144.47776134309836,9.413288970189235,15.83556922543052,3.701626906444511,51.36902163810838,56.968996211600725,47.41637806698348,1.5353329325387417,6.426903655607172,27.295919753225135,0.5779110453723935
2024-07-17 20:25:00,6.708882935336961,8.76365772857022,27.866544897566257,29.81402143674193,32.59157684249151,71.29146468035565,228.23323864397625,197.30351819990312,9.948120077186775,15.357274374776065,3.624325992110277,52.32402810566383,56.389562105895656,47.08398873564547,2.0547747932332587,8.60128728447442,26.53477684159487,0.7892140727996125
2024-07-17 20:30:00,7.007032539825695,8.890165849302633,28.181811210398745,29.923772463135016,32.926616568663825,71.94957105625713,205.35793915073972,175.4686274053208,9.042286858253254,15.375034966549652,3.471989920615997,50.68509414779633,56.41129178994205,46.414853194442976,1.8831333094769382,7.882796033470464,26.05140844426102,0.7018745096212832
2024-07-17 20:35:00,7.039558689265617,8.746197489107152,27.4735674080508,28.92240647858617,32.260372525494894,72.67126471270933,190.09617465742792,159.73166855577895,9.11542734930778,15.583410046082934,3.6656687062582214,50.82138644103267,56.66499312134252,47.26234142729072,1.706638799841535,7.143990016136666,26.609244165801385,0.6389266742231158
2024-07-17 20:40:00,6.8791115740755755,8.411747129160512,27.73248422736497,28.902449429670387,33.16184930563115,70.2204916927949,176.65316859601808,146.00079180783234,9.560853523218904,15.513819835601195,3.5777034293656405,51.63605470630837,56.58051838725192,46.8812239700174,1.5326355550849362,6.415612433585543,27.53488781074803,0.5840031672313294
2024-07-17 20:45:00,7.059443172149919,8.759653522238022,28.36270648396246,29.909880376173035,33.16342683439892,72.05506894728917,195.13164093387047,164.56423653774343,9.976528726954797,15.50652369750406,3.0843519716681818,52.37378766731002,56.57164707094058,44.61889457694439,1.7002103500881027,7.117080525468798,27.41737152412186,0.6582569461509737
2024-07-17 20:50:00,6.933632325965907,8.658185875907485,27.72486189497655,29.14879252961786,32.20233432729732,73.52474280740672,193.87938300568285,163.5855418636776,9.341888547123576,15.554915220570397,3.3970373743112945,51.23881271780828,56.6304340562443,46.07842268142971,1.7245535499415778,7.218981160055445,26.85689001080504,0.6543421674547104
2024-07-17 20:55:00,6.980781043793997,8.226380201296694,28.09508804765349,28.922615551687866,32.98126845089432,71.83645468243148,149.7732076286627,119.4699047098013,9.60807458789108,15.394806050111756,3.3004222808585797,51.72092530844385,56.43546159160535,45.637376008573625,1.2455991575026966,5.214078073306288,28.724772725485934,0.4778796188392052
2024-07-17 21:00:00,6.838384372084331,7.9793766040961405,27.886054395153888,28.67263744890311,32.66402666675723,73.42360774285261,139.6823763550368,109.4022957504874,9.550161463904638,15.509733322519764,3.220185818124993,51.616799044241255,56.575549971227154,45.264508284831976,1.1409922320118095,4.7761934832014346,29.245543935001795,0.43760918300194956
2024-07-17 21:05:00,6.968224531045234,8.19836967978256,27.022276332075315,28.082075514311754,31.659929824029323,72.29189811941363,149.21447788177463,118.97952902000294,9.752815998839337,15.276342601873347,3.2057902610590103,51.97934958919327,56.2903312249497,45.19695719174211,1.2301451487373267,5.14938759261445,28.977130813727573,0.4759181160800118
2024-07-17 21:10:00,7.054892702214918,8.350014764008213,27.536885140409783,28.65402103071694,32.15642041532953,73.33307831521483,152.2827713420255,122.83535936087048,9.150475767841494,15.050109751647096,3.2468264616664455,50.88643847234214,56.01107352694872,45.3889902753751,1.295122061793295,5.421380950666733,28.089295463233857,0.4913414374434819
2024-07-17 21:15:00,7.0728609691397315,8.675687094958763,27.11703451219601,28.18222588965602,31.7733600002752,68.6248771258891,184.309953472436,154.52904491011,9.563598890559458,14.981142360173642,3.2361673115929204,51.64099660720226,55.92538526228686,45.33926598092186,1.602826125819031,6.709430162678464,27.470284212461024,0.61811617964044
2024-07-17 21:20:00,6.996644652442708,7.706490937695798,26.789713199531658,27.67203147194485,31.551831071094497,72.04245528260631,98.00917402030846,68.44378177474016,9.519770891427788,14.954747790466516,3.0908735636740055,51.56198911726907,55.892521853083224,44.65032001964484,0.7098462852530902,2.971416550069436,32.98399008311985,0.2737751270989606
2024-07-17 21:25:00,7.105070080575872,8.180769718848993,27.658691157844338,28.45180332533832,32.520074225922784,73.23858888532463,132.32953297280446,102.96551376237322,9.268525003812382,15.162133121642254,2.9333610849765934,51.10433083761916,56.14970032033063,43.87859079392893,1.0756996382731208,4.502878685811283,29.387763296794805,0.41186205504949286
2024-07-17 21:30:00,6.9280619208400935,8.051196329128324,27.26663953239647,28.17296086411151,31.85406522120222,74.83492840451613,135.70398907053846,107.01448588933188,9.09822040447564,14.689190445281866,2.9020923314490563,50.78938824787513,55.55970887288176,43.722122608604806,1.1231344082882302,4.701440633094531,28.86434173289068,0.4280579435573275
2024-07-17 21:35:00,6.9811458848075345,7.76881654435364,27.257975974515286,27.952269672667608,31.88315744700509,73.30521051606392,104.42758587566664,75.27439108317661,9.136358262787637,15.150620710944334,2.866215818758052,50.86025552348854,56.13548547601609,43.54120648691307,0.7876706595461052,3.2971893808599964,31.671697865419272,0.30109756433270646
2024-07-17 21:40:00,6.933323025901568,7.549580764182148,27.591072504405343,28.535109590428014,31.934126706315663,73.48164160183485,86.97198595992302,58.409226651928435,8.87137364332508,14.91958040119199,2.7718052634774963,50.36371849015143,55.84867542446028,43.057789900376605,0.6162577382805807,2.5796548924425107,33.71458182825951,0.23363690660771375
2024-07-17 21:45:00,6.981957213125692,7.885250082321499,28.00673825272163,28.567198793614807,32.940679651048995,78.3802909773751,114.25283915105618,85.81540205217065,8.89282628932263,14.708595513247944,2.8360152963149488,50.404282117882794,55.58416371542295,43.38773899113794,0.9032928691958073,3.7811839504536495,30.216154688096736,0.3432616082086826
2024-07-17 21:50:00,6.930200631222158,7.321003925716051,26.9318949874195,27.63642240854238,31.200596279100985,77.66136756289038,66.49592845388283,37.704657364962685,9.271825281393903,14.853522011634244,2.6659237958919944,51.11039575312591,55.76612770742099,42.50239531075298,0.3908032944938924,1.6359025907514335,40.6478532583891,0.15081862945985075
2024-07-17 21:55:00,7.084117050759416,7.868657619896832,27.062248320660697,27.79063231317167,31.509056315624377,77.84658772941816,104.97076435191396,76.27226388947247,9.444164194326008,14.487127941125577,2.7672083269899073,51.42512314791903,55.30377446369472,43.03397347875444,0.7845405691374161,3.2840868224092237,31.963455909763933,0.3050890555578899
2024-07-17 22:00:00,6.905005798912969,7.5253393911338655,27.409192539194866,27.98019769850085,31.98971699925218,74.36317975186105,88.36905891644213,59.82510860723922,9.178468461872452,14.576939075308731,2.788542772021724,50.93827542841861,55.41782205254425,43.144283995875405,0.6203335922208968,2.596716417036674,34.03107799398723,0.2393004344289569
2024-07-17 22:05:00,7.015652003376626,7.740421942979338,27.6901732676743,28.453019906298017,31.973358157212107,75.5841303497087,96.61215417777017,68.57873115041431,8.63139614194199,14.758099786140988,2.643927099272865,49.905435188543464,55.646453195829565,42.38517572032927,0.7247699396027114,3.03388696717695,31.844348594063923,0.27431492460165724
2024-07-17 22:10:00,7.103918233774902,7.720148803440177,27.002715974067105,27.49099492319967,31.425524406170275,76.65793366852563,87.8813405985383,59.472554331845096,9.119764401160428,14.85858279889425,2.430439066638525,50.829445307675094,55.77246040217235,41.2121945865685,0.6162305696652748,2.57954116461884,34.06859398249761,0.2378902173273804
2024-07-17 22:15:00,6.939452184507702,7.170023911534395,26.64366029195578,26.814138665385062,31.012293255996052,74.07309857613912,49.82110343413737,21.971018025858577,8.74137831959996,14.457052232913464,2.651654855765375,50.116508013754085,55.2654771894952,42.42643047819743,0.23057172702669337,0.9651732493337385,51.61881917938464,0.08788407210343431
2024-07-17 22:20:00,7.10793550072947,7.302874722541941,27.12079339934634,27.623305988992396,30.99100215058543,78.91922412186857,47.45899376743708,18.91463455087575,9.227318561273725,14.820125091572688,2.496915563714921,51.02848431650888,55.72430116320218,41.58456039059692,0.19493922181247125,0.8160155825070047,58.159420953250844,0.075658538203503
2024-07-17 22:25:00,7.061758231351487,7.447294781920134,26.271611231672168,26.777109132919556,30.682141858267613,78.43567899464055,65.6954161494411,37.552748007883544,9.334860476964128,14.308745958701843,2.499061705891576,51.22596020187636,55.07584875509918,41.59647119538455,0.38553655056864766,1.613856000680359,40.707111490582584,0.15021099203153418
2024-07-17 22:30:00,6.981087445029624,7.324979592415677,27.028997701028164,27.181887384224854,31.261001107668022,76.01553109330236,63.142754607691224,34.05939434532178,9.813486289492284,14.64925181461953,2.6206221582576306,52.08691118807703,55.509309163111006,42.26027305861492,0.343892147386053,1.4395325289580179,43.86337462856506,0.1362375773812871
2024-07-17 22:35:00,7.154364125729097,7.3655118191643645,27.1504627533489,27.44049387250066,31.279377116820815,73.29276405781579,48.29389205242246,20.085894578979072,8.695485725184698,14.722324705687797,2.790187042570893,50.028649506667925,55.60145266200088,43.152762371192,0.21114769343526785,0.8838642447200312,54.63949055628991,0.08034357831591629
2024-07-17 22:40:00,6.934972632151423,7.267639664488734,27.240255683623857,27.529264864571033,31.65116770278443,73.32749280993525,60.75895863314356,32.27882760800847,9.22790892838167,14.701633502179345,2.550588594574071,51.02957256679708,55.575392457947615,41.88041408431813,0.3326670323373113,1.3925441973639852,43.63161955516899,0.1291153104320339
2024-07-17 22:45:00,6.961793989279131,7.503500567112273,26.11450565058303,26.63244458102179,29.97894869499217,76.9364285615692,80.00436936164024,51.88738814249675,8.877127084369878,14.602779213211454,2.6370749215621716,50.3746037666976,55.45054860395864,42.34852796023634,0.5417065778331427,2.267583734809535,35.28177069428494,0.20754955256998697
2024-07-17 22:50:00,6.987388121651965,7.9262217010873,26.748028053421795,27.25114378309962,31.052164919349913,77.63371915768572,119.5705371629226,91.25207306384576,9.275593527560376,14.505110513389734,2.5377600581267084,51.117318894336854,55.32664747948597,41.81008160060728,0.9388335794353351,3.9299573635163125,30.425403153976557,0.365008292255383
2024-07-17 22:55:00,7.060525831268914,7.700704120326297,26.457688267495236,26.922261830040156,30.46745279461687,78.76724060794197,90.24393808695508,61.845207016520945,9.107405062745643,14.793283844573262,2.4980421631152288,50.80647313812011,55.69063942262504,41.59081371866154,0.640178289057383,2.6797863179942056,33.67579626815238,0.24738082806608377
2024-07-17 23:00:00,7.0428735598182,7.472584982347016,26.251267254427702,27.05504143178693,30.557056705974865,76.30553504928965,68.4795527316234,40.63283439651611,8.54043505017658,14.684289036168098,2.6219942487626136,49.7295079494586,55.55352856501282,42.267647236582086,0.42971142252881567,1.7987720147056223,38.07016796557757,0.16253133758606444
2024-07-17 23:05:00,7.130775317884514,7.800957590611255,26.265937040061424,26.769701113325738,30.316540259302073,75.98804694500875,91.48129432968528,63.775615320206214,8.70491428078412,14.475164241460346,2.525600487234585,50.04672507418613,55.28854669357489,41.74319757839724,0.6701822727267412,2.805382993634139,32.60919971970705,0.25510246128082487
2024-07-17 23:10:00,7.1357220506492185,7.999395232633058,25.84792467747752,26.10607606253197,29.967814508498662,74.79554700035695,112.05402613276506,83.39180400309012,9.092873260645437,14.90226160376842,2.6670872652610886,50.779436434126026,55.82705715797097,42.508577413325185,0.8636731819838399,3.615335939784354,30.994084090412027,0.33356721601236045
2024-07-17 23:15:00,6.939072205501471,7.571801655903006,26.951947901589985,27.493938835035447,31.396722169035456,78.95773619626704,89.87317356736001,61.39994199540518,9.23058167443698,14.68377150927266,2.558878388245192,51.03449877937577,55.55287592229468,41.92573754953841,0.632729450401535,2.6486054793808256,33.93226143607088,0.24559976798162073
2024-07-17 23:20:00,6.9309885043953825,7.388461939411023,26.488451554879457,27.057468826505993,30.688288080056875,79.74475751049084,72.93869568729377,44.39696230687281,9.232970809020165,14.759308440610372,2.549454130790436,51.03890145489828,55.64797225992193,41.87420390221264,0.45747343501564064,1.9149837989754717,38.08841397317117,0.17758784922749124
2024-07-17 23:25:00,6.8804947144455655,7.478317468930674,26.45374230428557,26.58897397203192,30.52703475352112,75.67337404909021,86.32186956432855,58.00421659778355,9.226579059139622,14.520143139183183,2.570930768222195,51.02712109341846,55.34575379458381,41.9914582260436,0.5978227544851089,2.502486050274666,34.49444585509442,0.2320168663911342
2024-07-17 23:30:00,7.0454020153345835,7.534399734288322,26.166978836875312,26.563922187332125,30.26365132050191,79.42572998351844,75.09152334317464,47.0109441217224,8.975440127393295,14.526604986519049,2.578534107539913,50.5598855404486,55.35396268455897,42.03281303820669,0.48899771895373867,2.04694445154035,36.684690337672514,0.1880437764868896
2024-07-17 23:35:00,7.021202927524146,7.411168602331477,26.503460726371426,26.91988953465584,30.159168683458653,77.76225140021263,66.31747272466625,37.90940226720594,9.279850927759506,14.651524015848508,2.476695513852287,51.125138469272166,55.51217897520176,41.47200527404125,0.389965674807331,1.6323963147434877,40.62584075061899,0.15163760906882376
2024-07-17 23:40:00,7.081775993930535,7.522851105318188,26.6422446712589,27.232541744501535,29.94962665485534,80.55639554252284,70.7582254628298,42.277788028578655,8.895665579236873,14.932234456133322,2.6525373988809355,50.409645884773376,55.864460329995886,42.43113684747827,0.44107511138765343,1.8463404162687171,38.3234991983903,0.16911115211431463
2024-07-17 23:45:00,7.1352671138072665,7.40132145822597,24.8157168133176,25.355729772610545,28.426813820276877,78.95970834387579,53.379768685662576,25.411743894509076,8.80180370403047,14.676965693738689,2.4892553933843433,50.231720894657485,55.5442918185555,41.54199172090755,0.2660543444187038,1.113703485736694,47.92996463538305,0.1016469755780363
2024-07-17 23:50:00,6.95308068402429,7.342967812946664,25.19484886103888,25.414192343871044,29.12339152338328,76.7496796366118,65.91371522339796,37.72584844529892,9.15123454612795,14.5265165446148,2.510115687356277,50.887844973248576,55.35385034769368,41.65771155806565,0.389887128922374,1.6320675216690574,40.38663495735173,0.1509033937811957
2024-07-17 23:55:00,7.000130363431012,7.462343860798208,26.005764884833905,26.323027169211517,30.030771155868127,79.32993416001254,71.50637920781546,43.84315144309711,8.620982332231314,14.363268012122612,2.678977420364419,49.88535675062689,55.1457137735926,42.571653007437085,0.4622134973671965,1.9348256999790847,36.95753018403075,0.17537260577238845
2024-07-18 00:00:00,7.056057372406719,7.9579810471755374,25.967837160901897,26.586143910674185,30.173829885675193,77.82267623437656,113.38487274937312,85.12740848753096,8.603883245314927,14.9084101843428,2.7451708321844244,49.852353604323056,55.83473406792641,42.91943088183432,0.9019236747688186,3.775452502582275,30.032127982492668,0.34050963395012385
2024-07-18 00:05:00,6.884706422404354,7.475950105210002,26.42043400111221,26.970572096221673,30.20314116295537,78.81358843366915,85.8968767852786,57.370644085706786,9.308567794426022,14.567333910894446,2.6503309942513384,51.17782042053507,55.405647245755354,42.41936871596763,0.591243682805648,2.4749460562244425,34.70656524785644,0.22948257634282715
2024-07-18 00:10:00,6.961174924223467,7.4209610855690595,25.986358309336133,26.298600544224872,30.42942062085273,78.38710677776403,71.98203429768874,43.93356760228998,8.850856243921562,14.659781561864792,2.537828889612393,50.324862043459966,55.52260583778932,41.810459601147,0.45978616134559225,1.924664871392649,37.39977560124739,0.17573427040915993
2024-07-18 00:15:00,6.992936213778361,7.379542572516888,25.637344338686905,25.971788719911206,29.6956488549135,79.56165311180702,67.65417497571971,38.38434480063704,9.887874599249727,14.749607589624413,2.632347986208539,52.21818998645271,55.635777673165826,42.32320969593972,0.38660635873852733,1.6183342176794755,41.80482266062991,0.15353737920254815
2024-07-18 00:20:00,7.109100239809421,7.32977215383271,25.443043782930417,26.3247031318578,29.306199097156565,83.94348255672595,48.53595690606041,20.96273339720697,8.659281969026372,14.481076927178655,2.4328646126484146,49.95912130161248,55.29607359263269,41.22589976990017,0.22067191402328934,0.9237326321014891,52.54329577557658,0.08385093358882789
2024-07-18 00:25:00,7.138181874373707,7.507108438294727,25.515535819658243,25.666937033576875,29.903829304285953,81.7081006037684,64.30252165195083,35.612413539911344,9.085812641486667,14.849256748748656,2.7550387218041483,50.76628961418655,55.7607893558946,42.97079596031574,0.3689265639210202,1.5443265965733906,41.63790340374093,0.1424496541596454
2024-07-18 00:30:00,7.028950278164361,7.276739132372313,25.550160878048725,25.9215025612865,29.309637209795792,81.08884011552303,52.74238489489867,24.18897460470769,9.396938998706023,14.644394911517129,2.512076379967832,51.339263396827675,55.50317385235466,41.66855524284533,0.24778885420795227,1.0372441437144881,50.84857332240242,0.09675589841883075
2024-07-18 00:35:00,7.097504531507638,7.580873290716004,25.059900275018403,25.522774412580745,29.145526349150146,81.705463156897,75.30248784688527,46.85835277609475,9.202475153482332,14.605397991489138,2.6362619258190496,50.98264720544542,55.453863133117295,42.34417557325482,0.483368759208366,2.02338162604622,37.21615679293766,0.187433411104379
2024-07-18 00:40:00,7.04412924418975,7.412361161789915,24.92603274219112,25.49834184426757,28.530296297884213,78.21455050699619,63.68105524303943,35.373774518651146,8.954869375428162,14.929785908839914,2.4226254401202083,50.52123003801562,55.86140666219948,41.167982767290475,0.3682319176001654,1.5414188070742922,41.31327251930317,0.14149509807460459
2024-07-18 00:45:00,6.8969190721816656,7.448291989487688,25.19785741640648,25.528784206581133,28.879093895885795,83.22080502402945,80.03516629119245,52.36716036676508,8.654064295832875,14.406752123877029,2.607189504717463,49.94908495208894,55.20130805140905,42.187944141921975,0.551372917306022,2.308047031843008,34.67657512476392,0.20946864146706032
2024-07-18 00:50:00,6.890172835156616,7.489757942431345,24.91245910281091,25.596843441390693,29.140854943655967,83.87846713829344,85.90515754883539,57.632654639000634,8.970831423109185,14.759946836688442,2.5417246500371244,50.55123023767903,55.64877457698611,41.8318427421094,0.5995851072747298,2.509863259052019,34.22702700595807,0.23053061855600254
2024-07-18 00:55:00,7.063500090915968,7.408844581383182,25.092865033125086,25.39754514214752,28.841388619939497,83.6608340647634,61.15206692519943,33.033784421836366,8.84090511956291,14.764651506438142,2.5127258773620067,50.30599468776547,55.6546865516325,41.67214606863484,0.3453444904672134,1.4456120370957553,42.301852333807595,0.13213513768734547
2024-07-18 01:00:00,7.146681060680721,7.816862355832019,24.821458462478255,25.54751278719681,28.5161103181984,84.07704917295773,92.0014361313145,64.03126026583679,8.81005411621912,14.682572425500624,2.477549323757968,50.24741097340318,55.55136372303323,41.47677037879896,0.6701812951512984,2.8053789015033352,32.79465603808924,0.25612504106334716
2024-07-18 01:05:00,6.9487331219910295,7.588091061029871,25.06434581613886,25.6974804322461,29.342134812419296,82.61495153315312,90.56363546799396,62.071563089522115,9.243260512062026,14.60545029507588,2.64336157133394,51.05785455161177,55.45392932856275,42.38215348491886,0.6393579390388417,2.6763523328165917,33.83845779852343,0.24828625235808846
2024-07-18 01:10:00,6.972345978987716,7.200250576829683,25.226107612217163,25.752076865535916,29.107921733902337,83.25376680132217,49.387740086165834,21.549831192896143,8.539878487112933,14.674427250900104,2.623603155256654,49.72842766848195,55.541089427767744,42.27629088473056,0.2279045978419676,0.9540086465664763,51.768650382692776,0.08619932477158457
2024-07-18 01:15:00,6.986590303173532,7.461091486603123,25.189782780765533,25.620574953966397,28.832289520703412,82.89452683728692,74.2595075979148,46.024080612968646,9.21770488680102,14.371185137487467,2.6465369606576736,51.01075646115178,55.15584413611137,42.39911748840686,0.4745011834295907,1.9862619538362667,37.38656296290123,0.18409632245187457
2024-07-18 01:20:00,6.981426212918235,7.496304591996241,24.801200695086983,25.247198573101425,28.51466841573828,83.03880497559592,78.04959453167432,49.77082909135675,9.124099124723712,14.539109997969296,2.615556317624559,50.83749729546549,55.36984167369321,42.23302483408342,0.5148783790780058,2.155280894820532,36.213189064701204,0.199083316365427
2024-07-18 01:25:00,6.962333387025801,7.623730146152237,25.651172184236053,26.087969248845724,29.24801246163393,83.81672841272362,90.4790580175202,62.664398608691016,8.59123848931612,14.643988657324362,2.5794322621887047,49.82791967949685,55.50266060466419,42.03769275958488,0.6613967591264363,2.768606833703262,32.68035638577699,0.25065759443476404
2024-07-18 01:30:00,7.000485145931127,7.484402385945145,24.958425753043535,25.79104139517477,28.402740782251797,83.24882007560139,75.28018763933447,46.925899864394744,9.210938429777936,14.545997934850512,2.5973514103112723,50.99827155346863,55.37858415663043,42.13481258282858,0.48391724001401837,2.025677566698681,37.16296654359523,0.18770359945757897
2024-07-18 01:35:00,7.140039692203243,7.826345480447889,25.64559656862227,26.400862128165205,29.324916243072938,86.66860709273446,93.85000620721482,65.66730586497056,8.84858741655488,14.824973370773492,2.509139554915897,50.32056158639561,55.73037707940942,41.65231091510629,0.6863057882446464,2.87287602959209,32.667614349004914,0.26266922345988225
2024-07-18 01:40:00,7.160507484528628,7.507736018588214,24.84593025729754,25.297309777722607,28.5761000047385,85.60424876081342,61.79561781696104,33.51968666311489,9.08726022218789,14.634709802436646,2.553961129221619,50.76898555350668,55.49093543066507,41.89886485032011,0.3472285340595862,1.4534986435734278,42.51508461338254,0.13407874665245956
2024-07-18 01:45:00,7.121044424135193,7.529559268561769,25.184210404835977,25.68392740067121,28.687597707519945,80.25688540843616,67.18705118166461,39.22838088252262,8.944518309022605,14.571125642930648,2.443026347188736,50.50175645296518,55.41045400824719,41.2832183086031,0.40851484442657604,1.7100431387696473,39.289682031065475,0.1569135235300905
2024-07-18 01:50:00,7.147955166294485,7.664422107654227,25.29717287007111,25.87669619014343,28.80296390300562,82.67927954775101,78.1364318351709,49.76166490068616,9.035172688713631,14.606662186380252,2.7329320593908446,50.67179821338545,55.4554630545512,42.855553409564095,0.5164669413597416,2.1619306165318783,36.14197016207469,0.19904665960274465
2024-07-18 01:55:00,6.916814627488389,7.156610498604017,24.634136763680907,25.521512940051217,28.18109404904424,83.89912439075911,51.853650163854326,23.28899377344597,9.25350801842837,14.888717116526616,2.4224312554533634,51.07671594993109,55.8101385164886,41.16688280297271,0.2397958711156285,1.003785516490021,51.658097583608466,0.09315597509378389
2024-07-18 02:00:00,7.027934751945948,7.748662668261922,24.582853858128615,25.166329689959007,28.04523376133961,86.300985716421,95.99790563820466,68.48998389414363,8.66855071153404,14.37900067307996,2.4603703594470243,49.97694006590246,55.16584086077346,41.38068333296104,0.7207279163159734,3.0169670576986647,31.81934167734388,0.27395993557657455
2024-07-18 02:05:00,7.11527738771884,7.623083762854649,25.78843903739919,25.973196793280103,29.710306385600575,83.34036279348786,75.84422653904414,48.05990981941805,8.563153764508757,14.648201376687403,2.572961578429927,49.77356464983572,55.50798234955478,42.002511841229854,0.5078063751358091,2.1256774863184966,35.68002532237394,0.1922396392776722
2024-07-18 02:10:00,6.82188561478153,7.610950643481306,25.26923875759255,25.93094765316141,28.834620850863445,82.26885559490722,103.46507011068492,75.37111494717858,8.803508052111798,14.673340211775828,2.6171068996187263,50.23496291241953,55.53971795281902,42.241368862850706,0.7890650286997767,3.303026210137265,31.324326096215017,0.30148445978871435
2024-07-18 02:15:00,6.994102608211995,7.64037162723791,24.846321173512468,25.27650226758951,28.199880417138953,83.09520077521083,91.24745247236908,62.63192576896864,9.19446828170966,14.912584042391234,2.508474379299537,50.96785662062199,55.839944203375175,41.64862989887931,0.6462690190259144,2.7052821136424776,33.7293667127051,0.2505277030758746
2024-07-18 02:20:00,7.107906678160513,7.877819548552118,25.09372315839129,25.28494326979182,28.569191639462097,84.21244868221086,101.84721428752036,73.84492112285923,8.912847755033505,14.484920261968554,2.6045251476590545,50.44208079465104,55.30096509174545,42.173568245607264,0.7699128703916047,3.222855275459257,31.601547566546287,0.2953796844914369
2024-07-18 02:25:00,6.860053296102775,7.200154665633793,24.797254619242693,25.3053439020277,28.4348878758153,84.07002507168205,59.8983578961136,32.19495878727129,8.56875671529015,14.613682146926022,2.520960246626139,49.78441805106232,55.46434559525526,41.7176172290912,0.340101369531018,1.4236643328568412,42.0733711688321,0.12877983514908517
2024-07-18 02:30:00,6.9743189313569856,7.960323047577255,25.54539391054853,26.01526591194417,29.023415534864075,86.11002899834183,124.87905008550644,96.3655256600368,9.429924914369805,14.509023015193833,2.5745764959059896,51.39926502591873,55.33162149992244,42.0112976187624,0.9860041162202693,4.127413230498047,30.25600857281681,0.3854621026401472
